Transaction_ID,Date,Outlet,Product_Category,Product_Name,Quantity,Unit_Price,Total_Amount,Customer_Type
T101728,24/04/2024,SOUTH POINT,Sandwich,Chicken Sandwich,1,291.5,291.5,New
T101729,21/03/2024,NORTH HUB,Tea,Black Tea,2,152.45,304.9,New
T101730,14/01/2024,Central,Snacks,Bagel,1,268.45,268.45,Regular
T101731,09/01/2024,South Point,Coffee,Americano,1,80.43,80.43,Regular
T101732,09/02/2024,South Point,Snacks,Cookie,2,315.31,630.62,New
T101733,06/03/2024,North Hub,Pastry,Danish,3,88.2,264.6,Regular
T101734,18/04/2024,south point,Snacks,Cookie,2,272.44,544.88,New
T101735,25/01/2024,NORTH HUB,Sandwich,Cheese Sandwich,1,92.49,92.49,New
T101736,12/04/2024,North Hub,Sandwich,Chicken Sandwich,4,151.89,607.56,Regular
T101737,13/03/2024,North Hub,Tea,Black Tea,4,214.24,856.96,New
T101738,27/04/2024,central,Tea,Green Tea,2,193.38,386.76,New
T101739,22/01/2024,central,Tea,Masala Tea,4,131.8,527.2,Regular
T101740,16/04/2024,North Hub,Coffee,Latte,1,170.13,170.13,New
T101741,19/04/2024,north hub,Tea,Black Tea,1,276.48,276.48,New
T101742,04/01/2024,south point,Coffee,Latte,2,260.7,521.4,New
T101743,26/01/2024,NORTH HUB,Tea,Masala Tea,1,99.39,99.39,New
T101744,27/02/2024,North Hub,Coffee,Latte,3,281.78,845.34,Regular
T101745,29/01/2024,South Point,Snacks,Brownie,1,94.32,94.32,Regular
T101746,18/04/2024,south point,Snacks,Brownie,2,226.59,453.18,Regular
T101747,07/04/2024,central,Sandwich,Cheese Sandwich,3,150.22,450.66,New
T101748,27/03/2024,South Point,Coffee,Espresso,3,238.68,716.04,Regular
T101749,06/02/2024,central,Pastry,Danish,4,150.56,602.24,Regular
T101750,15/03/2024,central,Sandwich,Veg Sandwich,1,345.94,345.94,Regular
T101751,10/03/2024,south point,Snacks,Bagel,2,163.63,327.26,New
T101752,18/01/2024,central,Coffee,Espresso,4,145.33,581.32,Regular
T101753,25/03/2024,SOUTH POINT,Tea,Green Tea,4,155.19,620.76,Regular
T101754,11/02/2024,Central,Pastry,Danish,1,322.05,322.05,New
T101755,09/04/2024,SOUTH POINT,Snacks,Cookie,1,251.78,251.78,New
T101756,10/02/2024,Central,Sandwich,Chicken Sandwich,2,277.28,554.56,New
T101757,07/02/2024,central,Coffee,Espresso,4,327.86,1311.44,New
T101758,03/02/2024,NORTH HUB,Pastry,Danish,2,326.21,652.42,New
T101759,17/01/2024,NORTH HUB,Coffee,Latte,4,279.52,1118.08,New
T101760,06/02/2024,Central,Tea,Black Tea,4,133.41,533.64,Regular
T101761,25/01/2024,South Point,Sandwich,Chicken Sandwich,4,307.71,1230.84,Regular
T101762,11/04/2024,south point,Coffee,Cappuccino,1,135.02,135.02,New
T101763,16/03/2024,central,Snacks,Brownie,4,280.58,1122.32,New
T101764,27/03/2024,south point,Sandwich,Cheese Sandwich,4,265.11,1060.44,Regular
T101765,26/04/2024,SOUTH POINT,Snacks,Cookie,4,284.9,1139.6,New
T101766,15/04/2024,NORTH HUB,Coffee,Espresso,3,223.83,671.49,New
T101767,26/03/2024,north hub,Sandwich,Cheese Sandwich,1,252.46,252.46,Regular
T101768,25/03/2024,SOUTH POINT,Snacks,Cookie,3,337.4,1012.2,New
T101769,27/01/2024,SOUTH POINT,Tea,Green Tea,1,107.29,107.29,New
T101770,26/02/2024,Central,Tea,Black Tea,2,163.39,326.78,Regular
T101771,31/01/2024,CENTRAL,Coffee,Americano,3,245.07,735.21,Regular
T101772,06/01/2024,SOUTH POINT,Sandwich,Chicken Sandwich,2,340.29,680.58,Regular
T101773,31/03/2024,central,Pastry,Danish,4,105.81,423.24,Regular
T101774,09/02/2024,North Hub,Sandwich,Cheese Sandwich,2,86.09,172.18,Regular
T101775,07/04/2024,North Hub,Tea,Green Tea,2,95.05,190.1,New
T101776,12/01/2024,central,Snacks,Brownie,2,94.15,188.3,New
T101777,18/04/2024,CENTRAL,Pastry,Muffin,2,325.11,650.22,New
T101778,22/02/2024,CENTRAL,Coffee,Espresso,1,274.74,274.74,New
T101779,11/03/2024,Central,Pastry,Muffin,3,262.82,788.46,New
T101780,10/01/2024,NORTH HUB,Coffee,Cappuccino,1,221.09,221.09,Regular
T101781,14/02/2024,south point,Pastry,Danish,1,291.13,291.13,New
T101782,17/01/2024,CENTRAL,Coffee,Americano,1,122.02,122.02,New
T101783,26/01/2024,north hub,Coffee,Latte,2,185.82,371.64,New
T101784,25/03/2024,Central,Pastry,Danish,1,212.3,212.3,New
T101785,01/04/2024,South Point,Pastry,Croissant,3,109.81,329.43,New
T101786,02/03/2024,Central,Coffee,Americano,1,193.27,193.27,Regular
T101787,15/02/2024,SOUTH POINT,Tea,Black Tea,4,165.46,661.84,New
T101788,04/03/2024,south point,Pastry,Croissant,2,89.61,179.22,New
T101789,02/01/2024,South Point,Sandwich,Chicken Sandwich,4,116.92,467.68,New
T101790,23/02/2024,South Point,Snacks,Cookie,3,286.29,858.87,New
T101791,16/04/2024,north hub,Coffee,Cappuccino,3,84.87,254.61,New
T101792,05/03/2024,north hub,Coffee,Cappuccino,3,332.25,996.75,New
T101793,20/02/2024,north hub,Snacks,Brownie,3,103.33,309.99,Regular
T101794,22/02/2024,Central,Tea,Green Tea,1,295.79,295.79,New
T101795,05/02/2024,south point,Snacks,Bagel,2,322.63,645.26,Regular
T101796,24/04/2024,Central,Pastry,Danish,3,334.11,1002.33,Regular
T101797,26/01/2024,North Hub,Snacks,Cookie,4,314.22,1256.88,New
T101798,29/01/2024,SOUTH POINT,Coffee,Latte,3,157.64,472.92,New
T101799,21/01/2024,SOUTH POINT,Snacks,Cookie,2,169.93,339.86,New
T101800,11/01/2024,north hub,Sandwich,Cheese Sandwich,4,195.17,780.68,Regular
T101801,09/02/2024,North Hub,Pastry,Danish,4,117.61,470.44,New
T101802,11/01/2024,CENTRAL,Snacks,Bagel,4,86.01,344.04,New
T101803,05/02/2024,CENTRAL,Coffee,Latte,1,314.66,314.66,New
T101804,22/04/2024,north hub,Pastry,Danish,3,229.61,688.83,Regular
T101805,28/02/2024,Central,Coffee,Espresso,1,244.36,244.36,Regular
T101806,08/02/2024,north hub,Tea,Black Tea,4,330.29,1321.16,New
T101807,13/04/2024,NORTH HUB,Sandwich,Cheese Sandwich,1,259.58,259.58,Regular
T101808,08/04/2024,South Point,Tea,Black Tea,1,266.53,266.53,New
T101809,23/02/2024,SOUTH POINT,Sandwich,Cheese Sandwich,1,292.48,292.48,Regular
T101810,07/04/2024,CENTRAL,Snacks,Bagel,3,111.41,334.23,New
T101811,24/02/2024,central,Pastry,Croissant,4,177.24,708.96,Regular
T101812,20/04/2024,CENTRAL,Snacks,Brownie,4,341.42,1365.68,New
T101813,24/01/2024,SOUTH POINT,Sandwich,Cheese Sandwich,3,329.19,987.57,New
T101814,27/04/2024,South Point,Sandwich,Chicken Sandwich,1,318.7,318.7,Regular
T101815,22/01/2024,SOUTH POINT,Sandwich,Cheese Sandwich,1,202.06,202.06,Regular
T101816,09/03/2024,central,Coffee,Cappuccino,2,311.44,622.88,Regular
T101817,25/02/2024,north hub,Pastry,Danish,2,93.07,186.14,Regular
T101818,02/02/2024,North Hub,Snacks,Cookie,2,120.1,240.2,Regular
T101819,05/02/2024,central,Snacks,Cookie,3,191.77,575.31,New
T101820,20/04/2024,SOUTH POINT,Tea,Masala Tea,4,210.52,842.08,New
T101821,20/01/2024,SOUTH POINT,Sandwich,Veg Sandwich,2,151.15,302.3,Regular
T101822,23/03/2024,NORTH HUB,Sandwich,Chicken Sandwich,4,176.25,705.0,New
T101823,08/04/2024,NORTH HUB,Sandwich,Veg Sandwich,4,123.95,495.8,New
T101824,25/04/2024,south point,Snacks,Brownie,4,212.07,848.28,Regular
T101825,16/04/2024,NORTH HUB,Tea,Masala Tea,3,294.34,883.02,New
T101826,21/03/2024,Central,Coffee,Latte,3,258.57,775.71,New
T101827,02/03/2024,North Hub,Pastry,Muffin,3,109.1,327.3,Regular
T101828,18/04/2024,South Point,Coffee,Espresso,3,211.65,634.95,Regular
T101829,16/04/2024,central,Snacks,Bagel,2,268.36,536.72,New
T101830,07/04/2024,SOUTH POINT,Sandwich,Chicken Sandwich,1,223.07,223.07,Regular
T101831,13/03/2024,south point,Pastry,Muffin,1,185.75,185.75,New
T101832,26/01/2024,south point,Snacks,Cookie,1,247.92,247.92,Regular
T101833,06/03/2024,South Point,Snacks,Brownie,2,341.53,683.06,Regular
T101834,26/04/2024,North Hub,Snacks,Brownie,1,105.63,105.63,Regular
T101835,13/03/2024,central,Pastry,Danish,2,185.3,370.6,Regular
T101836,13/03/2024,CENTRAL,Pastry,Muffin,2,189.78,379.56,New
T101837,09/02/2024,NORTH HUB,Tea,Green Tea,2,235.78,471.56,Regular
T101838,17/01/2024,north hub,Tea,Black Tea,1,121.09,121.09,Regular
T101839,01/01/2024,south point,Coffee,Latte,4,127.69,510.76,New
T101840,29/03/2024,NORTH HUB,Pastry,Croissant,1,157.05,157.05,New
T101841,01/03/2024,NORTH HUB,Pastry,Muffin,1,338.08,338.08,New
T101842,12/02/2024,Central,Pastry,Muffin,3,278.21,834.63,New
T101843,13/04/2024,North Hub,Tea,Green Tea,2,258.66,517.32,Regular
T101844,11/02/2024,north hub,Snacks,Brownie,4,300.58,1202.32,New
T101845,25/01/2024,CENTRAL,Sandwich,Veg Sandwich,3,114.45,343.35,Regular
T101846,08/02/2024,SOUTH POINT,Tea,Masala Tea,4,312.02,1248.08,New
T101847,04/02/2024,Central,Pastry,Muffin,4,240.6,962.4,Regular
T101848,03/01/2024,NORTH HUB,Tea,Black Tea,2,170.54,341.08,New
T101849,23/04/2024,NORTH HUB,Coffee,Americano,1,300.28,300.28,Regular
T101850,10/04/2024,north hub,Pastry,Muffin,2,296.69,593.38,Regular
T101851,17/04/2024,north hub,Coffee,Americano,2,308.34,616.68,New
T101852,13/02/2024,north hub,Pastry,Croissant,3,111.19,333.57,Regular
T101853,20/02/2024,NORTH HUB,Tea,Masala Tea,2,341.73,683.46,Regular
T101854,03/04/2024,south point,Snacks,Bagel,1,339.1,339.1,Regular
T101855,11/04/2024,central,Sandwich,Cheese Sandwich,4,176.52,706.08,Regular
T101856,07/04/2024,NORTH HUB,Coffee,Americano,2,97.79,195.58,New
T101857,12/01/2024,Central,Tea,Green Tea,4,125.11,500.44,Regular
T101858,19/01/2024,North Hub,Snacks,Brownie,2,348.06,696.12,Regular
T101859,10/04/2024,CENTRAL,Tea,Black Tea,4,232.01,928.04,New
T101860,13/02/2024,SOUTH POINT,Coffee,Americano,2,176.29,352.58,New
T101861,28/02/2024,CENTRAL,Sandwich,Cheese Sandwich,3,157.81,473.43,New
T101862,18/02/2024,NORTH HUB,Tea,Black Tea,4,149.39,597.56,Regular
T101863,01/03/2024,Central,Pastry,Croissant,2,259.32,518.64,Regular
T101864,17/01/2024,NORTH HUB,Snacks,Bagel,2,193.23,386.46,New
T101865,14/03/2024,North Hub,Tea,Black Tea,3,340.66,1021.98,Regular
T101866,26/02/2024,south point,Snacks,Brownie,3,264.64,793.92,New
T101867,24/02/2024,SOUTH POINT,Pastry,Muffin,3,293.85,881.55,Regular
T101868,22/04/2024,North Hub,Sandwich,Chicken Sandwich,4,159.04,636.16,New
T101869,16/02/2024,NORTH HUB,Sandwich,Cheese Sandwich,4,101.38,405.52,Regular
T101870,12/01/2024,Central,Pastry,Muffin,3,211.71,635.13,New
T101871,02/03/2024,North Hub,Snacks,Cookie,1,164.94,164.94,Regular
T101872,20/03/2024,South Point,Tea,Masala Tea,1,134.56,134.56,New
T101873,28/03/2024,Central,Pastry,Muffin,2,337.21,674.42,Regular
T101874,23/03/2024,south point,Coffee,Cappuccino,1,199.88,199.88,Regular
T101875,08/01/2024,NORTH HUB,Snacks,Cookie,2,127.17,254.34,Regular
T101876,04/04/2024,north hub,Sandwich,Chicken Sandwich,4,133.64,534.56,New
T101877,21/01/2024,SOUTH POINT,Pastry,Croissant,4,155.79,623.16,Regular
T101878,21/03/2024,central,Sandwich,Cheese Sandwich,1,349.82,349.82,Regular
T101879,27/03/2024,north hub,Snacks,Brownie,4,152.36,609.44,Regular
T101880,10/04/2024,NORTH HUB,Sandwich,Veg Sandwich,3,168.78,506.34,New
T101881,27/04/2024,South Point,Pastry,Danish,3,258.02,774.06,Regular
T101882,20/03/2024,north hub,Snacks,Cookie,1,159.37,159.37,New
T101883,10/03/2024,SOUTH POINT,Coffee,Espresso,1,138.27,138.27,Regular
T101884,12/03/2024,Central,Pastry,Danish,2,122.83,245.66,New
T101885,25/01/2024,South Point,Tea,Masala Tea,4,164.42,657.68,New
T101886,22/03/2024,South Point,Pastry,Danish,2,108.6,217.2,Regular
T101887,29/03/2024,North Hub,Snacks,Brownie,2,85.03,170.06,New
T101888,12/01/2024,SOUTH POINT,Pastry,Muffin,3,297.25,891.75,New
T101889,15/01/2024,north hub,Coffee,Latte,3,117.23,351.69,Regular
T101890,28/02/2024,North Hub,Coffee,Cappuccino,3,289.51,868.53,New
T101891,26/01/2024,South Point,Tea,Masala Tea,3,295.34,886.02,New
T101892,14/04/2024,North Hub,Sandwich,Veg Sandwich,2,225.24,450.48,New
T101893,18/04/2024,CENTRAL,Snacks,Brownie,3,163.61,490.83,New
T101894,26/01/2024,SOUTH POINT,Snacks,Brownie,4,119.16,476.64,Regular
T101895,16/02/2024,south point,Sandwich,Cheese Sandwich,3,278.94,836.82,New
T101896,01/02/2024,Central,Coffee,Latte,3,242.37,727.11,New
T101897,10/01/2024,South Point,Coffee,Latte,3,256.97,770.91,Regular
T101898,16/01/2024,SOUTH POINT,Pastry,Muffin,1,82.34,82.34,Regular
T101899,11/03/2024,south point,Tea,Green Tea,4,330.43,1321.72,New
T101900,17/01/2024,south point,Tea,Masala Tea,4,97.9,391.6,Regular
T101901,23/01/2024,NORTH HUB,Tea,Green Tea,2,179.04,358.08,Regular
T101902,26/01/2024,North Hub,Pastry,Muffin,2,188.73,377.46,Regular
T101903,25/03/2024,south point,Tea,Green Tea,3,80.37,241.11,Regular
T101904,26/03/2024,CENTRAL,Sandwich,Chicken Sandwich,1,214.21,214.21,Regular
T101905,07/01/2024,SOUTH POINT,Pastry,Danish,2,283.26,566.52,Regular
T101906,14/01/2024,central,Sandwich,Cheese Sandwich,2,302.28,604.56,Regular
T101907,19/03/2024,central,Pastry,Croissant,3,317.44,952.32,Regular
T101908,26/04/2024,South Point,Tea,Green Tea,3,211.68,635.04,Regular
T101909,07/01/2024,North Hub,Sandwich,Chicken Sandwich,2,250.27,500.54,New
T101910,09/01/2024,south point,Sandwich,Chicken Sandwich,2,101.47,202.94,New
T101911,24/04/2024,SOUTH POINT,Sandwich,Cheese Sandwich,4,211.77,847.08,New
T101912,17/02/2024,South Point,Pastry,Muffin,1,121.8,121.8,New
T101913,12/03/2024,north hub,Snacks,Brownie,4,179.8,719.2,New
T101914,23/04/2024,south point,Tea,Green Tea,2,168.91,337.82,Regular
T101915,28/02/2024,North Hub,Sandwich,Veg Sandwich,4,194.36,777.44,Regular
T101916,27/03/2024,central,Snacks,Brownie,4,234.34,937.36,New
T101917,02/04/2024,NORTH HUB,Tea,Green Tea,2,323.78,647.56,New
T101918,22/03/2024,SOUTH POINT,Tea,Black Tea,3,186.51,559.53,Regular
T101919,04/04/2024,Central,Sandwich,Cheese Sandwich,2,344.91,689.82,New
T101920,03/04/2024,South Point,Sandwich,Veg Sandwich,3,284.94,854.82,Regular
T101921,25/04/2024,SOUTH POINT,Pastry,Muffin,2,218.1,436.2,New
T101922,08/02/2024,SOUTH POINT,Snacks,Brownie,2,253.89,507.78,Regular
T101923,08/04/2024,CENTRAL,Snacks,Bagel,2,107.6,215.2,New
T101924,18/01/2024,north hub,Sandwich,Veg Sandwich,1,308.02,308.02,Regular
T101925,28/02/2024,south point,Tea,Black Tea,3,237.24,711.72,New
T101926,15/04/2024,south point,Sandwich,Cheese Sandwich,1,346.24,346.24,New
T101927,12/04/2024,North Hub,Tea,Green Tea,2,251.84,503.68,Regular
T101928,17/01/2024,Central,Tea,Green Tea,4,305.21,1220.84,Regular
T101929,14/01/2024,Central,Sandwich,Chicken Sandwich,1,295.94,295.94,New
T101930,31/01/2024,North Hub,Coffee,Cappuccino,3,173.27,519.81,New
T101931,24/01/2024,NORTH HUB,Snacks,Cookie,2,150.09,300.18,Regular
T101932,08/04/2024,south point,Tea,Green Tea,1,196.23,196.23,Regular
T101933,17/04/2024,NORTH HUB,Tea,Black Tea,4,206.16,824.64,Regular
T101934,29/02/2024,SOUTH POINT,Coffee,Latte,1,144.82,144.82,New
T101935,14/02/2024,SOUTH POINT,Pastry,Muffin,3,321.54,964.62,New
T101936,07/04/2024,central,Coffee,Latte,1,226.49,226.49,Regular
T101937,03/01/2024,Central,Coffee,Espresso,4,344.18,1376.72,New
T101938,06/02/2024,central,Tea,Green Tea,4,298.7,1194.8,New
T101939,12/02/2024,north hub,Snacks,Brownie,3,230.04,690.12,Regular
T101940,09/02/2024,North Hub,Coffee,Cappuccino,4,335.7,1342.8,New
T101941,30/03/2024,North Hub,Pastry,Croissant,2,216.32,432.64,Regular
T101942,24/02/2024,SOUTH POINT,Sandwich,Cheese Sandwich,4,319.52,1278.08,Regular
T101943,27/03/2024,south point,Coffee,Latte,2,176.7,353.4,New
T101944,17/04/2024,NORTH HUB,Coffee,Latte,1,182.23,182.23,New
T101945,08/02/2024,Central,Pastry,Croissant,2,192.9,385.8,Regular
T101946,15/01/2024,central,Snacks,Cookie,2,227.59,455.18,Regular
T101947,29/04/2024,NORTH HUB,Coffee,Espresso,1,229.44,229.44,Regular
T101948,22/04/2024,central,Coffee,Cappuccino,4,214.03,856.12,New
T101949,04/01/2024,north hub,Snacks,Cookie,2,162.62,325.24,Regular
T101950,02/04/2024,north hub,Pastry,Croissant,4,330.35,1321.4,Regular
T101951,26/03/2024,NORTH HUB,Coffee,Latte,1,238.92,238.92,Regular
T101952,25/01/2024,NORTH HUB,Snacks,Cookie,3,190.09,570.27,Regular
T101953,13/01/2024,NORTH HUB,Coffee,Espresso,4,255.82,1023.28,New
T101954,22/03/2024,central,Sandwich,Chicken Sandwich,4,287.35,1149.4,New
T101955,02/02/2024,CENTRAL,Tea,Masala Tea,3,339.4,1018.2,Regular
T101956,16/01/2024,NORTH HUB,Sandwich,Chicken Sandwich,3,214.88,644.64,New
T101957,18/04/2024,south point,Coffee,Latte,1,110.27,110.27,New
T101958,11/02/2024,Central,Pastry,Danish,4,199.01,796.04,New
T101959,17/04/2024,Central,Tea,Masala Tea,4,209.32,837.28,Regular
T101960,06/03/2024,central,Sandwich,Chicken Sandwich,1,322.19,322.19,New
T101961,24/02/2024,NORTH HUB,Snacks,Brownie,4,186.6,746.4,New
T101962,08/04/2024,SOUTH POINT,Pastry,Danish,2,337.4,674.8,Regular
T101963,11/02/2024,North Hub,Sandwich,Veg Sandwich,2,210.99,421.98,Regular
T101964,03/02/2024,CENTRAL,Snacks,Brownie,2,342.92,685.84,New
T101965,30/01/2024,south point,Coffee,Espresso,4,82.21,328.84,New
T101966,28/04/2024,SOUTH POINT,Snacks,Bagel,2,322.68,645.36,Regular
T101967,13/01/2024,north hub,Sandwich,Veg Sandwich,2,331.4,662.8,Regular
T101968,13/01/2024,SOUTH POINT,Sandwich,Veg Sandwich,1,339.48,339.48,Regular
T101969,18/01/2024,central,Coffee,Americano,1,83.53,83.53,Regular
T101970,01/02/2024,CENTRAL,Snacks,Brownie,3,126.36,379.08,New
T101971,05/04/2024,South Point,Snacks,Cookie,3,256.52,769.56,Regular
T101972,08/04/2024,South Point,Coffee,Espresso,3,86.88,260.64,New
T101973,08/02/2024,NORTH HUB,Snacks,Bagel,3,97.17,291.51,New
T101974,15/02/2024,NORTH HUB,Coffee,Cappuccino,1,139.69,139.69,New
T101975,25/04/2024,central,Pastry,Muffin,1,218.36,218.36,Regular
T101976,29/01/2024,NORTH HUB,Sandwich,Cheese Sandwich,1,227.39,227.39,Regular
T101977,02/03/2024,North Hub,Pastry,Danish,2,89.25,178.5,New
T101978,22/04/2024,CENTRAL,Tea,Masala Tea,2,126.0,252.0,New
T101979,02/04/2024,central,Tea,Green Tea,3,214.92,644.76,New
T101980,02/03/2024,Central,Tea,Masala Tea,2,240.36,480.72,New
T101981,26/04/2024,north hub,Coffee,Espresso,4,120.07,480.28,New
T101982,17/04/2024,central,Snacks,Brownie,1,187.69,187.69,Regular
T101983,26/02/2024,central,Pastry,Danish,3,324.19,972.57,Regular
T101984,16/01/2024,South Point,Pastry,Muffin,3,349.7,1049.1,Regular
T101985,25/02/2024,south point,Pastry,Danish,4,346.55,1386.2,New
T101986,17/04/2024,south point,Pastry,Danish,2,318.05,636.1,New
T101987,20/04/2024,North Hub,Tea,Green Tea,3,186.56,559.68,Regular
T101988,10/01/2024,Central,Pastry,Danish,2,265.38,530.76,Regular
T101989,30/01/2024,South Point,Snacks,Cookie,2,192.48,384.96,New
T101990,25/01/2024,Central,Tea,Black Tea,4,255.1,1020.4,Regular
T101991,12/04/2024,North Hub,Pastry,Danish,3,163.55,490.65,Regular
T101992,24/03/2024,south point,Coffee,Espresso,2,243.67,487.34,Regular
T101993,05/01/2024,central,Sandwich,Chicken Sandwich,2,221.41,442.82,New
T101994,05/03/2024,NORTH HUB,Sandwich,Cheese Sandwich,4,86.61,346.44,New
T101995,03/04/2024,NORTH HUB,Sandwich,Veg Sandwich,4,293.49,1173.96,Regular
T101996,18/02/2024,SOUTH POINT,Tea,Black Tea,2,83.21,166.42,New
T101997,03/01/2024,north hub,Pastry,Muffin,4,159.15,636.6,Regular
T101998,14/02/2024,North Hub,Tea,Black Tea,2,81.6,163.2,Regular
T101999,14/01/2024,north hub,Snacks,Bagel,3,181.57,544.71,New
T101156,28/03/2024,CENTRAL,Snacks,Bagel,4,305.87,1223.48,New
T100237,12/03/2024,South Point,Sandwich,Veg Sandwich,1,94.43,94.43,New
T100623,16/03/2024,South Point,Pastry,Muffin,2,314.26,628.52,Regular
T101918,22/03/2024,SOUTH POINT,Tea,Black Tea,3,186.51,559.53,Regular
T101501,18/03/2024,CENTRAL,Pastry,Muffin,4,266.03,1064.12,New
T101636,01/04/2024,North Hub,Sandwich,Cheese Sandwich,1,114.21,114.21,Regular
T101696,20/01/2024,central,Tea,Green Tea,1,281.49,281.49,New
T101705,05/01/2024,central,Tea,Black Tea,4,309.5,1238.0,New
T100093,18/01/2024,Central,Sandwich,Veg Sandwich,2,190.78,381.56,New
T100325,08/02/2024,central,Coffee,Espresso,2,163.63,327.26,Regular
